listing_id,address,source_label,candidate_rank,photo_index,outdoor_candidate_score,green_ratio,blue_ratio,local_path,source_url,reuse_rights,review_status
10631280,4808 LAKEHILL Road,Columbia Valley,1,6,78,0.002,0.001,data\mls_photos\columbia_valley\4808-lakehill-road-10631280\06_00A23870_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A23870.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
10631280,4808 LAKEHILL Road,Columbia Valley,2,18,70,0.015,0.072,data\mls_photos\columbia_valley\4808-lakehill-road-10631280\18_00A23870_L18.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A23870.L18&failover=portal_Blank.gif,unknown_research_only,needs_review
10631280,4808 LAKEHILL Road,Columbia Valley,3,1,66,0.006,0.033,data\mls_photos\columbia_valley\4808-lakehill-road-10631280\01_00A23870_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A23870.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10631280,4808 LAKEHILL Road,Columbia Valley,4,19,66,0.006,0.033,data\mls_photos\columbia_valley\4808-lakehill-road-10631280\19_00A23870_L19.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A23870.L19&failover=portal_Blank.gif,unknown_research_only,needs_review
10631280,4808 LAKEHILL Road,Columbia Valley,5,3,60,0.015,0.015,data\mls_photos\columbia_valley\4808-lakehill-road-10631280\03_00A23870_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A23870.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10631447,2527 LEDGEROCK Ridge,Columbia Valley,1,3,81,0.0,0.049,data\mls_photos\columbia_valley\2527-ledgerock-ridge-10631447\03_00A23917_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A23917.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10631447,2527 LEDGEROCK Ridge,Columbia Valley,2,2,79,0.021,0.285,data\mls_photos\columbia_valley\2527-ledgerock-ridge-10631447\02_00A23917_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A23917.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10631447,2527 LEDGEROCK Ridge,Columbia Valley,3,11,78,0.007,0.113,data\mls_photos\columbia_valley\2527-ledgerock-ridge-10631447\11_00A23917_L11.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A23917.L11&failover=portal_Blank.gif,unknown_research_only,needs_review
10631447,2527 LEDGEROCK Ridge,Columbia Valley,4,15,74,0.142,0.028,data\mls_photos\columbia_valley\2527-ledgerock-ridge-10631447\15_00A23917_L15.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A23917.L15&failover=portal_Blank.gif,unknown_research_only,needs_review
10631447,2527 LEDGEROCK Ridge,Columbia Valley,5,12,73,0.002,0.023,data\mls_photos\columbia_valley\2527-ledgerock-ridge-10631447\12_00A23917_L12.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A23917.L12&failover=portal_Blank.gif,unknown_research_only,needs_review
10638399,7549 SPRINGS Terrace,Columbia Valley,1,6,82,0.025,0.584,data\mls_photos\columbia_valley\7549-springs-terrace-10638399\06_00A2543F_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2543F.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
10638399,7549 SPRINGS Terrace,Columbia Valley,2,2,81,0.004,0.455,data\mls_photos\columbia_valley\7549-springs-terrace-10638399\02_00A2543F_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2543F.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10638399,7549 SPRINGS Terrace,Columbia Valley,3,5,79,0.003,0.473,data\mls_photos\columbia_valley\7549-springs-terrace-10638399\05_00A2543F_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2543F.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10638399,7549 SPRINGS Terrace,Columbia Valley,4,12,77,0.071,0.255,data\mls_photos\columbia_valley\7549-springs-terrace-10638399\12_00A2543F_L12.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2543F.L12&failover=portal_Blank.gif,unknown_research_only,needs_review
10638399,7549 SPRINGS Terrace,Columbia Valley,5,1,74,0.02,0.365,data\mls_photos\columbia_valley\7549-springs-terrace-10638399\01_00A2543F_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2543F.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10644065,4806 HOLLAND CREEK RIDGE Road,Columbia Valley,1,1,91,0.156,0.282,data\mls_photos\columbia_valley\4806-holland-creek-ridge-road-10644065\01_00A26A61_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A26A61.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10644065,4806 HOLLAND CREEK RIDGE Road,Columbia Valley,2,12,75,0.0,0.0,data\mls_photos\columbia_valley\4806-holland-creek-ridge-road-10644065\12_00A26A61_L12.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A26A61.L12&failover=portal_Blank.gif,unknown_research_only,needs_review
10644065,4806 HOLLAND CREEK RIDGE Road,Columbia Valley,3,9,67,0.006,0.144,data\mls_photos\columbia_valley\4806-holland-creek-ridge-road-10644065\09_00A26A61_L09.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A26A61.L09&failover=portal_Blank.gif,unknown_research_only,needs_review
10644065,4806 HOLLAND CREEK RIDGE Road,Columbia Valley,4,6,65,0.0,0.115,data\mls_photos\columbia_valley\4806-holland-creek-ridge-road-10644065\06_00A26A61_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A26A61.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
10644065,4806 HOLLAND CREEK RIDGE Road,Columbia Valley,5,10,64,0.0,0.048,data\mls_photos\columbia_valley\4806-holland-creek-ridge-road-10644065\10_00A26A61_L10.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A26A61.L10&failover=portal_Blank.gif,unknown_research_only,needs_review
10650499,402 WESTRIDGE View,Columbia Valley,1,2,67,0.0,0.0,data\mls_photos\columbia_valley\402-westridge-view-10650499\02_00A28383_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A28383.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10650499,402 WESTRIDGE View,Columbia Valley,2,22,61,0.035,0.033,data\mls_photos\columbia_valley\402-westridge-view-10650499\22_00A28383_L22.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A28383.L22&failover=portal_Blank.gif,unknown_research_only,needs_review
10650499,402 WESTRIDGE View,Columbia Valley,3,5,60,0.007,0.073,data\mls_photos\columbia_valley\402-westridge-view-10650499\05_00A28383_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A28383.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10650499,402 WESTRIDGE View,Columbia Valley,4,20,55,0.006,0.013,data\mls_photos\columbia_valley\402-westridge-view-10650499\20_00A28383_L20.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A28383.L20&failover=portal_Blank.gif,unknown_research_only,needs_review
10650499,402 WESTRIDGE View,Columbia Valley,5,10,54,0.003,0.157,data\mls_photos\columbia_valley\402-westridge-view-10650499\10_00A28383_L10.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A28383.L10&failover=portal_Blank.gif,unknown_research_only,needs_review
10654610,850 LAKEVIEW MEADOWS Road,Columbia Valley,1,3,100,0.53,0.235,data\mls_photos\columbia_valley\850-lakeview-meadows-road-10654610\03_00A29392_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A29392.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10654610,850 LAKEVIEW MEADOWS Road,Columbia Valley,2,4,82,0.215,0.349,data\mls_photos\columbia_valley\850-lakeview-meadows-road-10654610\04_00A29392_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A29392.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
10654610,850 LAKEVIEW MEADOWS Road,Columbia Valley,3,1,81,0.134,0.457,data\mls_photos\columbia_valley\850-lakeview-meadows-road-10654610\01_00A29392_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A29392.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10654610,850 LAKEVIEW MEADOWS Road,Columbia Valley,4,2,77,0.174,0.269,data\mls_photos\columbia_valley\850-lakeview-meadows-road-10654610\02_00A29392_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A29392.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10654610,850 LAKEVIEW MEADOWS Road,Columbia Valley,5,6,62,0.136,0.157,data\mls_photos\columbia_valley\850-lakeview-meadows-road-10654610\06_00A29392_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A29392.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
10659027,4642 ROWAN Street,Columbia Valley,1,5,73,0.119,0.387,data\mls_photos\columbia_valley\4642-rowan-street-10659027\05_00A2A4D3_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A4D3.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10659027,4642 ROWAN Street,Columbia Valley,2,1,71,0.304,0.056,data\mls_photos\columbia_valley\4642-rowan-street-10659027\01_00A2A4D3_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A4D3.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10659027,4642 ROWAN Street,Columbia Valley,3,6,70,0.102,0.384,data\mls_photos\columbia_valley\4642-rowan-street-10659027\06_00A2A4D3_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A4D3.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
10659027,4642 ROWAN Street,Columbia Valley,4,24,62,0.244,0.026,data\mls_photos\columbia_valley\4642-rowan-street-10659027\24_00A2A4D3_L24.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A4D3.L24&failover=portal_Blank.gif,unknown_research_only,needs_review
10659027,4642 ROWAN Street,Columbia Valley,5,23,58,0.157,0.045,data\mls_photos\columbia_valley\4642-rowan-street-10659027\23_00A2A4D3_L23.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A4D3.L23&failover=portal_Blank.gif,unknown_research_only,needs_review
10660407,2589 LEDGEROCK Court,Columbia Valley,1,3,100,0.43,0.271,data\mls_photos\columbia_valley\2589-ledgerock-court-10660407\03_00A2AA37_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2AA37.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10660407,2589 LEDGEROCK Court,Columbia Valley,2,6,95,0.262,0.375,data\mls_photos\columbia_valley\2589-ledgerock-court-10660407\06_00A2AA37_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2AA37.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
10660407,2589 LEDGEROCK Court,Columbia Valley,3,4,93,0.346,0.094,data\mls_photos\columbia_valley\2589-ledgerock-court-10660407\04_00A2AA37_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2AA37.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
10660407,2589 LEDGEROCK Court,Columbia Valley,4,5,89,0.307,0.232,data\mls_photos\columbia_valley\2589-ledgerock-court-10660407\05_00A2AA37_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2AA37.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10660407,2589 LEDGEROCK Court,Columbia Valley,5,1,80,0.227,0.155,data\mls_photos\columbia_valley\2589-ledgerock-court-10660407\01_00A2AA37_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2AA37.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10660433,4942 MOUNTAIN HILL Road,Columbia Valley,1,1,87,0.265,0.313,data\mls_photos\columbia_valley\4942-mountain-hill-road-10660433\01_00A2AA51_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2AA51.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10660433,4942 MOUNTAIN HILL Road,Columbia Valley,2,4,80,0.147,0.014,data\mls_photos\columbia_valley\4942-mountain-hill-road-10660433\04_00A2AA51_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2AA51.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
10660433,4942 MOUNTAIN HILL Road,Columbia Valley,3,5,75,0.189,0.057,data\mls_photos\columbia_valley\4942-mountain-hill-road-10660433\05_00A2AA51_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2AA51.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10660433,4942 MOUNTAIN HILL Road,Columbia Valley,4,3,71,0.084,0.048,data\mls_photos\columbia_valley\4942-mountain-hill-road-10660433\03_00A2AA51_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2AA51.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10660433,4942 MOUNTAIN HILL Road,Columbia Valley,5,2,67,0.146,0.071,data\mls_photos\columbia_valley\4942-mountain-hill-road-10660433\02_00A2AA51_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2AA51.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10666174,4931 MOUNTAIN VIEW Drive,Columbia Valley,1,1,66,0.005,0.338,data\mls_photos\columbia_valley\4931-mountain-view-drive-10666174\01_00A2C0BE_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2C0BE.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10666174,4931 MOUNTAIN VIEW Drive,Columbia Valley,2,3,60,0.002,0.118,data\mls_photos\columbia_valley\4931-mountain-view-drive-10666174\03_00A2C0BE_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2C0BE.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10666174,4931 MOUNTAIN VIEW Drive,Columbia Valley,3,4,44,0.001,0.004,data\mls_photos\columbia_valley\4931-mountain-view-drive-10666174\04_00A2C0BE_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2C0BE.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
10666174,4931 MOUNTAIN VIEW Drive,Columbia Valley,4,2,42,0.0,0.012,data\mls_photos\columbia_valley\4931-mountain-view-drive-10666174\02_00A2C0BE_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2C0BE.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10667320,1018 SWANSEA Road,Columbia Valley,1,3,73,0.061,0.32,data\mls_photos\columbia_valley\1018-swansea-road-10667320\03_00A2C538_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2C538.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10667320,1018 SWANSEA Road,Columbia Valley,2,7,70,0.262,0.042,data\mls_photos\columbia_valley\1018-swansea-road-10667320\07_00A2C538_L07.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2C538.L07&failover=portal_Blank.gif,unknown_research_only,needs_review
10667320,1018 SWANSEA Road,Columbia Valley,3,8,67,0.122,0.153,data\mls_photos\columbia_valley\1018-swansea-road-10667320\08_00A2C538_L08.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2C538.L08&failover=portal_Blank.gif,unknown_research_only,needs_review
10667320,1018 SWANSEA Road,Columbia Valley,4,9,66,0.163,0.028,data\mls_photos\columbia_valley\1018-swansea-road-10667320\09_00A2C538_L09.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2C538.L09&failover=portal_Blank.gif,unknown_research_only,needs_review
10667320,1018 SWANSEA Road,Columbia Valley,5,19,65,0.012,0.092,data\mls_photos\columbia_valley\1018-swansea-road-10667320\19_00A2C538_L19.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2C538.L19&failover=portal_Blank.gif,unknown_research_only,needs_review
10671043,4690 NORTH Street,Columbia Valley,1,1,100,0.573,0.17,data\mls_photos\columbia_valley\4690-north-street-10671043\01_00A2D3C3_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D3C3.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10671043,4690 NORTH Street,Columbia Valley,2,7,99,0.386,0.46,data\mls_photos\columbia_valley\4690-north-street-10671043\07_00A2D3C3_L07.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D3C3.L07&failover=portal_Blank.gif,unknown_research_only,needs_review
10671043,4690 NORTH Street,Columbia Valley,3,2,90,0.419,0.214,data\mls_photos\columbia_valley\4690-north-street-10671043\02_00A2D3C3_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D3C3.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10671043,4690 NORTH Street,Columbia Valley,4,6,71,0.17,0.34,data\mls_photos\columbia_valley\4690-north-street-10671043\06_00A2D3C3_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D3C3.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
10671043,4690 NORTH Street,Columbia Valley,5,5,61,0.112,0.345,data\mls_photos\columbia_valley\4690-north-street-10671043\05_00A2D3C3_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D3C3.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10672747,6925 COLUMBIA RIDGE Drive,Columbia Valley,1,1,81,0.321,0.202,data\mls_photos\columbia_valley\6925-columbia-ridge-drive-10672747\01_00A2DA6B_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2DA6B.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10672747,6925 COLUMBIA RIDGE Drive,Columbia Valley,2,2,69,0.197,0.219,data\mls_photos\columbia_valley\6925-columbia-ridge-drive-10672747\02_00A2DA6B_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2DA6B.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
